,categories,deals,display_phone,distance,eat24_url,gift_certificates,id,image_url,is_claimed,is_closed,location,menu_date_updated,menu_provider,mobile_url,name,phone,rating,rating_img_url,rating_img_url_large,rating_img_url_small,reservation_url,review_count,reviews,snippet_image_url,snippet_text,url,address,city,coordinate,country_code,cross_streets,display_address,geo_accuracy,neighborhoods,postal_code,state_code,latitude,longitude
10,"[Category(name='Whiskey Bars', alias='whiskeybars')]",,+1-212-374-9119,,,,whiskey-tavern-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/P3eezkfdJ1cP3Z34T5Kmyg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10c29ba58>,1442017854.0,single_platform,http://m.yelp.com/biz/whiskey-tavern-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Whiskey Tavern,2123749119,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,574,,http://s3-media4.fl.yelpcdn.com/photo/1dJCBh5ZNFmzoMNKIg1c-w/ms.jpg,"Note: This experience was on a Sunday at around 7pm.

My cousins and I wanted to go someplace before heading back to Philly and since we were in Chinatown,...",http://www.yelp.com/biz/whiskey-tavern-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['79 Baxter St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10bcbc780>,US,Walker St & White St,"['79 Baxter St', 'Chinatown', 'New York, NY 10013']",8.0,['Chinatown'],10013,NY,40.71646,-73.99969
11,"[Category(name='American (New)', alias='newamerican'), Category(name='Cocktail Bars', alias='cocktailbars')]",,+1-212-561-5523,,,,the-bar-room-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/0_aisFqIci9dMOrQnu3CtQ/ms.jpg,True,False,<yelp.obj.location.Location object at 0x108787cc0>,1471659690.0,locu,http://m.yelp.com/biz/the-bar-room-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Bar Room,2125615523,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,250,,http://s3-media4.fl.yelpcdn.com/photo/ttQARQ7Wgen1w8fW0D7MxQ/ms.jpg,"Great little place
Good cocktail menu
Food menu is really good too
Staff are friendly and helpful",http://www.yelp.com/biz/the-bar-room-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['117 E 60th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x108787d30>,US,Park Ave & Lexington Ave,"['117 E 60th St', 'Upper East Side', 'New York, NY 10022']",9.5,['Upper East Side'],10022,NY,40.763409,-73.968449
12,"[Category(name='Gastropubs', alias='gastropubs'), Category(name='Bars', alias='bars')]",,+1-212-203-2751,,,,the-penrose-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/bMo8z7nQZRYLd4BD97eu2g/ms.jpg,True,False,<yelp.obj.location.Location object at 0x108787da0>,1442103710.0,single_platform,http://m.yelp.com/biz/the-penrose-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Penrose,2122032751,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,618,,http://s3-media1.fl.yelpcdn.com/photo/Z1aZ9lf5Nr6i3Ai72TRgAg/ms.jpg,Came in here again last night for a couple of drinks. The bar has a great vibe at night! Warm and cozy and a great crowd. I'd have preferred the music to be...,http://www.yelp.com/biz/the-penrose-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['1590 2nd Ave'],New York,<yelp.obj.coordinate.Coordinate object at 0x108787ef0>,US,82nd St & 83rd St,"['1590 2nd Ave', 'Upper East Side', 'New York, NY 10028']",9.5,"['Upper East Side', 'Yorkville']",10028,NY,40.7754973292854,-73.9532944368176
13,"[Category(name='Beer Bar', alias='beerbar')]",,+1-917-639-3420,,,,gebhards-beer-culture-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/yujPKOZy80H_CVJbXM7ZEg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x108787e48>,,,http://m.yelp.com/biz/gebhards-beer-culture-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Gebhard's Beer Culture,9176393420,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,14,,http://s3-media2.fl.yelpcdn.com/photo/pKtBYObah2wBT26Tish4Ww/ms.jpg,"I'm really enjoying the fun, chill vibe here so far. Of course, it's only been open for a week, and they haven't even hung their permanent signage, or...",http://www.yelp.com/biz/gebhards-beer-culture-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['228 W 72nd St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10878f278>,US,Broadway & West 72nd St,"['228 W 72nd St', 'Upper West Side', 'New York, NY 10023']",9.5,['Upper West Side'],10023,NY,40.7789842521222,-73.9830464352102
14,"[Category(name='Bars', alias='bars'), Category(name='Gastropubs', alias='gastropubs'), Category(name='American (New)', alias='newamerican')]",,+1-212-355-2337,,,,the-jeffrey-craft-beer-and-bites-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/-2XqMxwVSO7INVtlARMjjg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10878f128>,1471936109.0,single_platform,http://m.yelp.com/biz/the-jeffrey-craft-beer-and-bites-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Jeffrey Craft Beer & Bites,2123552337,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,458,,http://s3-media3.fl.yelpcdn.com/photo/PLwnfeA9BsUSnPaS8n3fmA/ms.jpg,"Cool people, great vibes, and an all around awesome place to grab a great bite to eat and some delicious drinks.  

Not NYC pretentious.  Not hipster...",http://www.yelp.com/biz/the-jeffrey-craft-beer-and-bites-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['311 E 60th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10878f080>,US,2nd Ave,"['311 E 60th St', 'Upper East Side', 'New York, NY 10022']",8.0,['Upper East Side'],10022,NY,40.761108,-73.962989
15,"[Category(name='Bars', alias='bars')]",,+1-212-234-6896,,,,at-the-wallace-new-york-3,https://s3-media2.fl.yelpcdn.com/bphoto/OJ9eUbT8LU-RQiQ1Y3diWg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10878fa58>,,,http://m.yelp.com/biz/at-the-wallace-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,At the Wallace,2122346896,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,98,,http://s3-media3.fl.yelpcdn.com/photo/YgmCp9sRVtMVYr852HDyAg/ms.jpg,"My favorite bar in the neighborhood!  I'll miss it when I move next month :-(

Dogs and Grilled Cheese game is on point here.  I recommend the Shawn Kemp...",http://www.yelp.com/biz/at-the-wallace-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['3612 Broadway'],New York,<yelp.obj.coordinate.Coordinate object at 0x10878f3c8>,US,148th St & 149th St,"['3612 Broadway', 'Harlem', 'New York, NY 10031']",9.5,['Harlem'],10031,NY,40.8286495970992,-73.9485832208136
16,"[Category(name='Lounges', alias='lounges')]",,+1-212-206-0000,,,,the-tippler-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/eoO-GMgGTdw-u8JyV19k4w/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10878f470>,,,http://m.yelp.com/biz/the-tippler-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Tippler,2122060000,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,505,,http://s3-media2.fl.yelpcdn.com/photo/a161ifWDQVFA4eHyvFaSUA/ms.jpg,"Pretty great cocktail bar in the gut of Chelsea Market. Fairly large open space along the bar, plenty of tables, and an extensive selection of delicious...",http://www.yelp.com/biz/the-tippler-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['425 W 15th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10878f5c0>,US,10th Ave & 9th Ave,"['425 W 15th St', 'Meatpacking District', 'New York, NY 10011']",9.5,"['Meatpacking District', 'Chelsea']",10011,NY,40.7423540864346,-74.0063398693085
17,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Italian', alias='italian')]",,+1-646-678-3681,,,,d-amore-winebar-and-ristorante-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/XMmZVeVatEDaNIuOz3Kuuw/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10878f668>,,,http://m.yelp.com/biz/d-amore-winebar-and-ristorante-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,D'Amore Winebar & Ristorante,6466783681,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,146,,http://s3-media1.fl.yelpcdn.com/photo/-E2ldAB43NGdvEgUOUBrkg/ms.jpg,"I love this place! Cute, cozy, great vibe. Great spot for dates.
The owner is very friendly and makes you feel at home.
They have a great wine...",http://www.yelp.com/biz/d-amore-winebar-and-ristorante-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['118 E 116th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10878f7b8>,US,Park Ave & Lexington Ave,"['118 E 116th St', 'East Harlem', 'New York, NY 10029']",9.5,['East Harlem'],10029,NY,40.7986510380525,-73.9424410834908
18,"[Category(name='Bars', alias='bars')]",,+1-212-288-0090,,,,the-pony-bar-new-york-2,https://s3-media2.fl.yelpcdn.com/bphoto/1xQU7NgYQB5cE_Zd-wZ-HA/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10878f860>,,,http://m.yelp.com/biz/the-pony-bar-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Pony Bar,2122880090,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,262,,http://s3-media1.fl.yelpcdn.com/photo/b0ZNfIvp6EMXIGUntIlMoA/ms.jpg,"Five stars because it it an amazing place with wonderful vibe and astounding collection of craft beers.   This place is a gift. 

The food menu is very...",http://www.yelp.com/biz/the-pony-bar-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['1444 1st Ave'],New York,<yelp.obj.coordinate.Coordinate object at 0x108a96be0>,US,75th St & 76th St,"['1444 1st Ave', 'Upper East Side', 'New York, NY 10021']",8.0,"['Upper East Side', 'Yorkville']",10021,NY,40.7697372436523,-73.9542465209961
19,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Tapas Bars', alias='tapas'), Category(name='Coffee & Tea', alias='coffee')]",,+1-646-476-7887,,,,kazza-coffee-and-wine-bar-new-york-3,https://s3-media4.fl.yelpcdn.com/bphoto/Gzpsjb7dT4kZusY1YqGzcw/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10879b780>,1460176915.0,single_platform,http://m.yelp.com/biz/kazza-coffee-and-wine-bar-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Kazza Coffee & Wine Bar,6464767887,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,50,,http://s3-media4.fl.yelpcdn.com/photo/YPZbJuSLEDbausByxrzLJg/ms.jpg,"Sangria and goat cheese flatbread are my go to items

Friday nights flat bread is half off

Happy hour every night till 8",http://www.yelp.com/biz/kazza-coffee-and-wine-bar-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['708 W 177 St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10879b7f0>,US,,"['708 W 177 St', 'Washington Heights', 'New York, NY 10033']",9.5,['Washington Heights'],10033,NY,40.8475547801175,-73.9386567984486
20,"[Category(name='Cocktail Bars', alias='cocktailbars')]",,+1-212-219-8496,,,,the-ship-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/WrHMqXXA15SmY51MCHHPdQ/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10489b748>,1471691021.0,single_platform,http://m.yelp.com/biz/the-ship-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Ship,2122198496,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,161,,http://s3-media3.fl.yelpcdn.com/photo/BNNRqtdeddWfzss57cDhUw/ms.jpg,"My fiance and I live in the neighborhood and this is one of our favorite cocktail bars. We love to experiment and try all their drinks, and we have not had...",http://www.yelp.com/biz/the-ship-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['158 Lafayette St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10489b898>,US,Grand St & Howard St,"['158 Lafayette St', 'SoHo', 'New York, NY 10013']",9.5,['SoHo'],10013,NY,40.7198443,-73.99947
21,"[Category(name='Pubs', alias='pubs'), Category(name='Sports Bars', alias='sportsbars'), Category(name='Dive Bars', alias='divebars')]",,+1-212-221-9510,,,,jimmys-corner-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/de2zj4o4E0kgqconr3BCfA/ms.jpg,False,False,<yelp.obj.location.Location object at 0x10489b940>,,,http://m.yelp.com/biz/jimmys-corner-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Jimmy's Corner,2122219510,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,425,,http://s3-media3.fl.yelpcdn.com/photo/JJvTS88sBVaRnKOukYeDvg/ms.jpg,"This is my pregame spot! Basically in TS, no tourists at all. It's a little, cozy hole in the wall with awesome cheap drinks. $3 beers yessssss pleaaaase!...",http://www.yelp.com/biz/jimmys-corner-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['140 W 44th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10489ba90>,US,Broadway & 7th Ave,"['140 W 44th St', 'Theater District', 'New York, NY 10036']",8.0,"['Theater District', 'Midtown West']",10036,NY,40.756599,-73.984832
22,"[Category(name='Bars', alias='bars'), Category(name='Music Venues', alias='musicvenues')]",,+1-646-820-4603,,,,harlem-nights-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/zJs09kuZGymEer0VpsnoPg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10489bb38>,,,http://m.yelp.com/biz/harlem-nights-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Harlem Nights,6468204603,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,67,,http://s3-media1.fl.yelpcdn.com/photo/tmARWrr66iELDiiVBWLbMw/ms.jpg,"Funky little place I took my client and coworkers to. Excellent drinks, tasty organic guilty pleasures to nosh on. Had an array of their food menu. What...",http://www.yelp.com/biz/harlem-nights-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['2361 7th Ave'],New York,<yelp.obj.coordinate.Coordinate object at 0x10489be10>,US,138th St & 139th St,"['2361 7th Ave', 'Harlem', 'New York, NY 10030']",8.0,['Harlem'],10030,NY,40.8172982186079,-73.9420799911022
23,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Tapas Bars', alias='tapas'), Category(name='Coffee & Tea', alias='coffee')]",,+1-646-476-7887,,,,kazza-coffee-and-wine-bar-new-york-3,https://s3-media4.fl.yelpcdn.com/bphoto/Gzpsjb7dT4kZusY1YqGzcw/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10489beb8>,1460176915.0,single_platform,http://m.yelp.com/biz/kazza-coffee-and-wine-bar-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Kazza Coffee & Wine Bar,6464767887,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,50,,http://s3-media4.fl.yelpcdn.com/photo/YPZbJuSLEDbausByxrzLJg/ms.jpg,"Sangria and goat cheese flatbread are my go to items

Friday nights flat bread is half off

Happy hour every night till 8",http://www.yelp.com/biz/kazza-coffee-and-wine-bar-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['708 W 177 St'],New York,<yelp.obj.coordinate.Coordinate object at 0x108f83f98>,US,,"['708 W 177 St', 'Washington Heights', 'New York, NY 10033']",9.5,['Washington Heights'],10033,NY,40.8475547801175,-73.9386567984486
24,"[Category(name='Bars', alias='bars'), Category(name='Breweries', alias='breweries')]",,+1-212-532-3740,,,,the-ginger-man-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/pTu9Pj5T8vOboPLv9KIiiw/ms.jpg,True,False,<yelp.obj.location.Location object at 0x108f83c18>,,,http://m.yelp.com/biz/the-ginger-man-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Ginger Man,2125323740,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,1142,,http://s3-media2.fl.yelpcdn.com/photo/tUlwnXEKUKqiAa6AvrblYA/ms.jpg,"This is one of my favorite breweries in the area. It's extremely spacious, but does not emit an obnoxiously flashy and rowdy appeal of sports pub; rather,...",http://www.yelp.com/biz/the-ginger-man-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['11 E 36th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x108f83a90>,US,5th Ave & Madison Ave,"['11 E 36th St', 'Midtown East', 'New York, NY 10016']",8.0,['Midtown East'],10016,NY,40.74945,-73.9827
25,"[Category(name='Bars', alias='bars')]",,+1-212-280-8070,,,,amsterdam-tavern-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/bSVXNXRNZ5zVPcqdD8Jg1A/ms.jpg,True,False,<yelp.obj.location.Location object at 0x1048a87b8>,1442024217.0,single_platform,http://m.yelp.com/biz/amsterdam-tavern-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Amsterdam Tavern,2122808070,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,194,,http://s3-media2.fl.yelpcdn.com/photo/2A3ew0LS6z2lVliscPKsLw/ms.jpg,Was here with friends tonight and had THE MOST amazing nachos! (Thank you other yelpers for the recommendation). Make sure you have someone to share them...,http://www.yelp.com/biz/amsterdam-tavern-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['938 Amsterdam Ave'],New York,<yelp.obj.coordinate.Coordinate object at 0x1048a8828>,US,106th St & 107th St,"['938 Amsterdam Ave', 'Manhattan Valley', 'New York, NY 10025']",8.0,['Manhattan Valley'],10025,NY,40.80078,-73.96587
