yelp_id,crime_score,business_name,rating,category
faces-and-names-new-york,415,Faces & Names,3.5,"[Category(name='Bars', alias='bars'), Category(name='Burgers', alias='burgers'), Category(name='American (Traditional)', alias='tradamerican')]"
august-new-york-3,498,August,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Cocktail Bars', alias='cocktailbars')]"
vintry-wine-and-whiskey-new-york,243,Vintry Wine and Whiskey,4.0,"[Category(name='Bars', alias='bars')]"
the-dressing-room-new-york,336,The Dressing Room,4.0,"[Category(name='Bars', alias='bars'), Category(name='Used, Vintage & Consignment', alias='vintage')]"
maggie-reillys-restaurant-new-york,213,Maggie Reillys Restaurant,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican')]"
durden-new-york,489,Durden,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='American (Traditional)', alias='tradamerican')]"
come-prima-ristorante-new-york-2,94,Come Prima Ristorante,4.5,"[Category(name='Bars', alias='bars'), Category(name='Italian', alias='italian')]"
double-down-saloon-new-york,366,Double Down Saloon,4.0,"[Category(name='Dive Bars', alias='divebars')]"
gato-new-york,470,Gato,4.0,"[Category(name='Mediterranean', alias='mediterranean'), Category(name='Spanish', alias='spanish'), Category(name='Bars', alias='bars')]"
aldo-sohm-wine-bar-new-york,460,Aldo Sohm Wine Bar,4.0,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='French', alias='french'), Category(name='American (New)', alias='newamerican')]"
the-back-room-new-york-7,306,The Back Room,4.0,"[Category(name='American (New)', alias='newamerican')]"
fedora-new-york-2,407,Fedora,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='French', alias='french'), Category(name='Bars', alias='bars')]"
the-perfect-pint-new-york-2,290,The Perfect Pint,3.5,"[Category(name='Pubs', alias='pubs')]"
the-new-york-beer-company-new-york,792,The New York Beer Company,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Sports Bars', alias='sportsbars')]"
lolos-seafood-shack-new-york,220,Lolo's Seafood Shack,4.5,"[Category(name='Seafood', alias='seafood'), Category(name='Sandwiches', alias='sandwiches'), Category(name='Bars', alias='bars')]"
kingsley-new-york-2,220,Kingsley,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='French', alias='french'), Category(name='Bars', alias='bars')]"
maiden-lane-new-york,246,Maiden Lane,4.0,"[Category(name='Seafood', alias='seafood'), Category(name='Bars', alias='bars')]"
tile-bar-new-york,394,Tile Bar,4.0,"[Category(name='Dive Bars', alias='divebars')]"
farafina-café-and-lounge-harlem-new-york-3,239,Farafina Café & Lounge Harlem,4.0,"[Category(name='African', alias='african'), Category(name='Jazz & Blues', alias='jazzandblues'), Category(name='Lounges', alias='lounges')]"
barfly-ny-new-york,396,Barfly NY,3.5,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='American (Traditional)', alias='tradamerican')]"
against-the-grain-new-york,249,Against the Grain,4.0,"[Category(name='Bars', alias='bars')]"
the-restaurant-at-mist-new-york,272,The Restaurant at MIST,4.0,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='American (New)', alias='newamerican'), Category(name='Venues & Event Spaces', alias='venues')]"
barawine-new-york,241,Barawine,3.5,"[Category(name='Wine Bars', alias='wine_bars')]"
sweetwater-social-new-york,538,Sweetwater Social,3.5,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Sports Bars', alias='sportsbars'), Category(name='Lounges', alias='lounges')]"
o-hanlons-new-york-2,326,O'hanlons,4.0,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='Pool Halls', alias='poolhalls')]"
barzinho-new-york-3,308,Barzinho,4.5,"[Category(name='Brazilian', alias='brazilian'), Category(name='Bars', alias='bars')]"
peculier-pub-new-york,430,Peculier Pub,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican')]"
the-junction-new-york,306,The Junction,4.0,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='Pubs', alias='pubs'), Category(name='Burgers', alias='burgers')]"
cherry-tavern-new-york,341,Cherry Tavern,4.0,"[Category(name='Dive Bars', alias='divebars')]"
the-heights-bar-and-grill-new-york-3,176,The Heights Bar & Grill,3.0,"[Category(name='Bars', alias='bars'), Category(name='Burgers', alias='burgers'), Category(name='American (Traditional)', alias='tradamerican')]"
the-spring-lounge-new-york,493,The Spring Lounge,3.5,"[Category(name='Lounges', alias='lounges')]"
bourbon-street-new-york,215,Bourbon Street,3.0,"[Category(name='Sports Bars', alias='sportsbars')]"
the-growler-bites-and-brews-new-york,243,The Growler Bites & Brews,4.0,"[Category(name='Breweries', alias='breweries'), Category(name='Bars', alias='bars')]"
mui-new-york,675,MUI,3.5,"[Category(name='Korean', alias='korean'), Category(name='Lounges', alias='lounges')]"
home-sweet-home-new-york,299,Home Sweet Home,3.0,"[Category(name='Lounges', alias='lounges'), Category(name='Dive Bars', alias='divebars')]"
studio-kraut-new-york-2,398,Studio Kraut,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Gastropubs', alias='gastropubs'), Category(name='Cocktail Bars', alias='cocktailbars')]"
the-daisy-new-york,329,The Daisy,3.5,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Gastropubs', alias='gastropubs'), Category(name='Mexican', alias='mexican')]"
augurs-well-new-york,358,Augurs Well,4.0,"[Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Burgers', alias='burgers')]"
amity-hall-uptown-new-york,222,Amity Hall Uptown,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Burgers', alias='burgers'), Category(name='Pubs', alias='pubs')]"
rare-view-rooftop-new-york,317,RARE View Rooftop,3.5,"[Category(name='Cocktail Bars', alias='cocktailbars')]"
top-of-the-strand-new-york,833,Top of the Strand,3.5,"[Category(name='Lounges', alias='lounges')]"
flatiron-hall-new-york,558,Flatiron Hall,3.5,"[Category(name='Bars', alias='bars'), Category(name='Gastropubs', alias='gastropubs'), Category(name='American (Traditional)', alias='tradamerican')]"
gardenia-new-york,221,Gardenia,4.0,"[Category(name='Mediterranean', alias='mediterranean'), Category(name='Latin American', alias='latin'), Category(name='Cocktail Bars', alias='cocktailbars')]"
murphys-tavern-new-york,203,Murphy's Tavern,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican')]"
barrage-new-york,410,Barrage,3.5,"[Category(name='Gay Bars', alias='gaybars'), Category(name='Champagne Bars', alias='champagne_bars')]"
american-trash-new-york-2,210,American Trash,4.0,"[Category(name='Sports Bars', alias='sportsbars')]"
three-of-cups-lounge-new-york,422,Three of Cups Lounge,4.0,"[Category(name='Lounges', alias='lounges')]"
bell-book-and-candle-new-york,406,Bell Book & Candle,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Bars', alias='bars')]"
vandal-new-york,341,Vandal,4.0,"[Category(name='Tapas Bars', alias='tapas'), Category(name='Lounges', alias='lounges')]"
the-mark-hotel-bar-manhattan,98,The Mark Hotel Bar,4.0,"[Category(name='Lounges', alias='lounges')]"
mulberry-project-new-york-2,365,Mulberry Project,3.5,"[Category(name='Lounges', alias='lounges')]"
death-and-co-new-york-3,337,Death & Co,4.0,"[Category(name='Lounges', alias='lounges'), Category(name='Cocktail Bars', alias='cocktailbars')]"
the-upsider-new-york-2,239,The Upsider,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Cocktail Bars', alias='cocktailbars')]"
lederhosen-new-york,399,Lederhosen,3.5,"[Category(name='German', alias='german'), Category(name='Bars', alias='bars')]"
tavern-on-51-new-york,472,Tavern On 51,4.5,"[Category(name='Cocktail Bars', alias='cocktailbars')]"
scallywags-irish-pub-and-restaurant-new-york,565,Scallywag's Irish Pub & Restaurant,4.0,"[Category(name='Irish', alias='irish'), Category(name='Irish Pub', alias='irish_pubs')]"
bodega-pizza-new-york,168,Bodega Pizza,4.5,"[Category(name='Pizza', alias='pizza'), Category(name='Beer Bar', alias='beerbar'), Category(name='Sandwiches', alias='sandwiches')]"
barrel-room-new-york,173,Barrel Room,4.0,"[Category(name='Tapas/Small Plates', alias='tapasmallplates'), Category(name='Wine Bars', alias='wine_bars')]"
bar-nine-new-york-2,355,Bar Nine,3.5,"[Category(name='Lounges', alias='lounges'), Category(name='Dive Bars', alias='divebars'), Category(name='Piano Bars', alias='pianobars')]"
the-churchill-tavern-new-york,414,The Churchill Tavern,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='British', alias='british')]"
bar-bacon-new-york-2,357,Bar Bacon,4.0,"[Category(name='Gastropubs', alias='gastropubs')]"
the-eddy-new-york,398,The Eddy,4.5,"[Category(name='American (New)', alias='newamerican')]"
mckeowns-new-york,212,McKeown's,3.5,"[Category(name='Burgers', alias='burgers'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Irish Pub', alias='irish_pubs')]"
reifs-tavern-new-york,216,Reif's Tavern,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='Sports Bars', alias='sportsbars')]"
crompton-ale-house-new-york,486,Crompton Ale House,3.5,"[Category(name='Bars', alias='bars'), Category(name='American (New)', alias='newamerican')]"
church-publick-new-york,207,Church Publick,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Pubs', alias='pubs')]"
big-bar-new-york,393,Big Bar,4.0,"[Category(name='Bars', alias='bars')]"
red-58-new-york,284,Red 58,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Lounges', alias='lounges'), Category(name='American (Traditional)', alias='tradamerican')]"
locksmith-burger-bar-new-york,158,Locksmith Burger Bar,4.0,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Burgers', alias='burgers')]"
east-end-bar-and-grill-new-york-2,214,East End Bar & Grill,3.5,"[Category(name='Sports Bars', alias='sportsbars')]"
onegin-new-york-4,384,Onegin,4.0,"[Category(name='Russian', alias='russian'), Category(name='Lounges', alias='lounges')]"
park-avenue-tavern-new-york,325,Park Avenue Tavern,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Gastropubs', alias='gastropubs')]"
trionas-on-third-new-york,484,Triona's On Third,4.0,"[Category(name='Sports Bars', alias='sportsbars')]"
rattle-n-hum-west-new-york,740,Rattle N Hum West,4.0,"[Category(name='Beer Bar', alias='beerbar')]"
belgian-beer-cafe-new-york-3,487,Belgian Beer Cafe,3.5,"[Category(name='Bars', alias='bars'), Category(name='Belgian', alias='belgian')]"
ken-and-cook-new-york,314,Ken & Cook,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Seafood', alias='seafood'), Category(name='Bars', alias='bars')]"
bar-veloce-greenwich-village-new-york,344,Bar Veloce - Greenwich Village,4.0,"[Category(name='Wine Bars', alias='wine_bars')]"
sophies-new-york,315,Sophie's,3.5,"[Category(name='Dive Bars', alias='divebars')]"
le-midi-bar-and-restaurant-new-york-2,591,Le Midi,3.5,"[Category(name='French', alias='french'), Category(name='Bars', alias='bars')]"
beacon-bar-manhattan,230,Beacon Bar,3.5,"[Category(name='Cocktail Bars', alias='cocktailbars')]"
atwood-kitchen-and-bar-room-new-york-2,229,"Atwood, Kitchen & Bar Room",3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]"
room-1705-new-york,221,Room 1705,4.5,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Restaurants', alias='restaurants')]"
bocado-cafe-new-york,290,Bocado Cafe,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Wine Bars', alias='wine_bars')]"
monkey-room-new-york,106,Monkey Room,3.5,"[Category(name='Latin American', alias='latin'), Category(name='Lounges', alias='lounges')]"
trinity-place-new-york-3,316,Trinity Place,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Irish Pub', alias='irish_pubs')]"
bar-on-new-york,234,Bar On,3.5,"[Category(name='Lounges', alias='lounges')]"
old-town-bar-and-restaurant-new-york,631,Old Town Bar & Restaurant,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Bars', alias='bars')]"
antique-garage-new-york,387,Antique Garage,3.5,"[Category(name='Lounges', alias='lounges'), Category(name='Mediterranean', alias='mediterranean'), Category(name='Turkish', alias='turkish')]"
mannys-on-second-new-york,218,Manny's on Second,4.0,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='American (Traditional)', alias='tradamerican')]"
cotenna-new-york,356,Cotenna,4.0,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Italian', alias='italian')]"
hudson-common-new-york,353,Hudson Common,3.5,"[Category(name='Burgers', alias='burgers'), Category(name='Bars', alias='bars'), Category(name='Beer Gardens', alias='beergardens')]"
bar-six-new-york,373,Bar Six,4.0,"[Category(name='French', alias='french')]"
reservoir-bar-new-york,471,Reservoir Bar,3.5,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='American (Traditional)', alias='tradamerican')]"
blue-bar-new-york,666,Blue Bar,3.5,"[Category(name='Bars', alias='bars')]"
tio-luca-bistro-latino-new-york,265,Tio Luca Bistro Latino,3.5,"[Category(name='Bars', alias='bars'), Category(name='Latin American', alias='latin')]"
pocha-32-new-york,655,Pocha 32,3.5,"[Category(name='Bars', alias='bars'), Category(name='Korean', alias='korean')]"
vbar-seaport-new-york-2,120,VBar Seaport,4.5,"[Category(name='Mediterranean', alias='mediterranean'), Category(name='Seafood', alias='seafood'), Category(name='Cocktail Bars', alias='cocktailbars')]"
bernheim-and-schwartz-new-york,156,Bernheim & Schwartz,3.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Bars', alias='bars'), Category(name='Gastropubs', alias='gastropubs')]"
the-peoples-improv-theater-new-york,431,The Peoples Improv Theater,4.0,"[Category(name='Performing Arts', alias='theater'), Category(name='Comedy Clubs', alias='comedyclubs'), Category(name='Dive Bars', alias='divebars')]"
virgola-new-york-8,421,Virgola,4.5,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Seafood', alias='seafood')]"
dont-tell-mama-new-york,583,Don't Tell Mama,3.5,"[Category(name='Bars', alias='bars'), Category(name='American (New)', alias='newamerican'), Category(name='Cabaret', alias='cabaret')]"
american-retro-new-york,180,American Retro,4.0,"[Category(name='American (New)', alias='newamerican')]"
cake-shop-new-york,439,Cake Shop,3.5,"[Category(name='Coffee & Tea', alias='coffee'), Category(name='Bars', alias='bars'), Category(name='Music Venues', alias='musicvenues')]"
the-immigrant-tap-room-new-york-4,415,The Immigrant Tap Room,4.5,"[Category(name='Bars', alias='bars')]"
ace-bar-new-york,266,Ace Bar,3.5,"[Category(name='Bars', alias='bars'), Category(name='Arcades', alias='arcades'), Category(name='Pool Halls', alias='poolhalls')]"
the-porterhouse-brewing-company-new-york,202,The Porterhouse Brewing Company,4.0,"[Category(name='Breweries', alias='breweries'), Category(name='Pubs', alias='pubs')]"
jamesons-bar-and-kitchen-new-york,292,Jameson's Bar and Kitchen,4.0,"[Category(name='Irish', alias='irish'), Category(name='Gastropubs', alias='gastropubs'), Category(name='Irish Pub', alias='irish_pubs')]"
lincoln-park-grill-new-york,397,Lincoln Park Grill,3.5,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='American (Traditional)', alias='tradamerican')]"
mother-of-pearl-new-york,332,Mother of Pearl,4.0,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Vegan', alias='vegan'), Category(name='Desserts', alias='desserts')]"
west-3rd-common-new-york,400,West 3rd Common,3.5,"[Category(name='Gastropubs', alias='gastropubs'), Category(name='Bars', alias='bars'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]"
rooftop-93-new-york-5,283,Rooftop 93,3.5,"[Category(name='Lounges', alias='lounges'), Category(name='Cocktail Bars', alias='cocktailbars')]"
abbey-pub-new-york,251,Abbey Pub,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Irish Pub', alias='irish_pubs')]"
the-eagle-new-york,99,The Eagle,4.0,"[Category(name='Gay Bars', alias='gaybars')]"
cove-lounge-new-york,303,Cove Lounge,3.5,"[Category(name='Lounges', alias='lounges')]"
haven-rooftop-new-york,710,Haven Rooftop,3.0,"[Category(name='Lounges', alias='lounges'), Category(name='American (Traditional)', alias='tradamerican')]"
bar-virage-new-york,428,Bar Virage,4.0,"[Category(name='Mediterranean', alias='mediterranean'), Category(name='Middle Eastern', alias='mideastern'), Category(name='Cocktail Bars', alias='cocktailbars')]"
the-half-king-bar-and-restaurant-new-york-2,169,The Half King Bar & Restaurant,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Pubs', alias='pubs')]"
the-parlour-new-york,206,The Parlour,3.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Irish Pub', alias='irish_pubs')]"
fish-bar-new-york,416,Fish Bar,4.0,"[Category(name='Restaurants', alias='restaurants'), Category(name='Bars', alias='bars')]"
toad-hall-new-york,317,Toad Hall,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='American (New)', alias='newamerican')]"
madison-square-tavern-new-york,864,Madison Square Tavern,3.5,"[Category(name='Bars', alias='bars'), Category(name='American (New)', alias='newamerican'), Category(name='Food', alias='food')]"
wogies-bar-and-grill-new-york-3,393,Wogies Bar & Grill,4.0,"[Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican')]"
doc-hollidays-new-york,318,Doc Holliday's,3.5,"[Category(name='Dive Bars', alias='divebars'), Category(name='Pubs', alias='pubs')]"
the-west-end-new-york-3,212,The West End,3.5,"[Category(name='Lounges', alias='lounges'), Category(name='Music Venues', alias='musicvenues')]"
overlook-new-york-2,267,Overlook,3.5,"[Category(name='Bars', alias='bars'), Category(name='American (New)', alias='newamerican'), Category(name='American (Traditional)', alias='tradamerican')]"
spot-karaoke-and-lounge-new-york-2,930,Spot Karaoke & Lounge,4.0,"[Category(name='Karaoke', alias='karaoke'), Category(name='Lounges', alias='lounges')]"
ichabods-new-york,620,Ichabod's,4.0,"[Category(name='American (New)', alias='newamerican')]"
blackwells-pub-and-restaurant-new-york,324,Blackwells Pub And Restaurant,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican')]"
von-new-york,387,Von,3.5,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Cocktail Bars', alias='cocktailbars')]"
the-globe-new-york,426,The Globe,3.5,"[Category(name='Pubs', alias='pubs')]"
grape-and-vine-new-york-2,421,Grape & Vine,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Wine Bars', alias='wine_bars')]"
queen-vic-new-york,368,Queen Vic,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='British', alias='british')]"
spitzers-corner-new-york,440,Spitzer's Corner,3.5,"[Category(name='Pubs', alias='pubs')]"
mandarin-oriental-lobby-lounge-new-york-2,283,Mandarin Oriental Lobby Lounge,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Lounges', alias='lounges')]"
pig-n-whistle-new-york-5,290,Pig 'n' Whistle,3.5,"[Category(name='Irish Pub', alias='irish_pubs')]"
the-ten-bells-new-york,376,The Ten Bells,4.0,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Tapas Bars', alias='tapas')]"
mcswiggans-bar-new-york,334,McSwiggan's Bar,3.5,"[Category(name='Pubs', alias='pubs')]"
wayside-new-york,586,Wayside,3.5,"[Category(name='Coffee & Tea', alias='coffee'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Bars', alias='bars')]"
the-madison-room-new-york,470,The Madison Room,5.0,"[Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican')]"
pier-i-cafe-new-york,35,Pier i Cafe,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Coffee & Tea', alias='coffee')]"
the-happiest-hour-new-york,404,The Happiest Hour,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Cocktail Bars', alias='cocktailbars')]"
emerald-inn-new-york-2,192,Emerald Inn,3.5,"[Category(name='Dive Bars', alias='divebars'), Category(name='Pubs', alias='pubs')]"
bob-bar-new-york,416,bOb Bar,3.5,"[Category(name='Lounges', alias='lounges'), Category(name='Dance Clubs', alias='danceclubs')]"
little-bamboo-new-york,234,Little Bamboo,3.5,"[Category(name='Sushi Bars', alias='sushi'), Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Wine Bars', alias='wine_bars')]"
virgola-new-york-7,373,Virgola,5.0,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Seafood', alias='seafood')]"
k-rico-new-york,367,K Rico,4.5,"[Category(name='Bars', alias='bars'), Category(name='Steakhouses', alias='steak')]"
dublin-house-new-york,233,Dublin House,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Dive Bars', alias='divebars')]"
loreley-new-york-2,337,Loreley,3.5,"[Category(name='German', alias='german'), Category(name='Pubs', alias='pubs'), Category(name='Beer Gardens', alias='beergardens')]"
black-and-white-new-york-3,509,Black & White,3.5,"[Category(name='Bars', alias='bars')]"
nighthawks-new-york,242,Nighthawks,4.0,"[Category(name='Seafood', alias='seafood'), Category(name='Mediterranean', alias='mediterranean'), Category(name='Wine Bars', alias='wine_bars')]"
houston-hall-new-york,260,Houston Hall,3.5,"[Category(name='Gastropubs', alias='gastropubs'), Category(name='Beer Bar', alias='beerbar')]"
d-b-a-new-york-2,406,d.b.a.,3.5,"[Category(name='Beer Bar', alias='beerbar')]"
the-patriot-saloon-new-york,204,The Patriot Saloon,3.5,"[Category(name='Dive Bars', alias='divebars')]"
mcgarrys-bar-and-restaurant-new-york,262,McGarry's Bar and Restaurant,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Bars', alias='bars'), Category(name='Irish', alias='irish')]"
ovest-pizzoteca-new-york,154,Ovest Pizzoteca,4.0,"[Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian'), Category(name='Cocktail Bars', alias='cocktailbars')]"
norwood-club-new-york,422,Norwood Club,4.0,"[Category(name='Lounges', alias='lounges'), Category(name='Social Clubs', alias='social_clubs')]"
red-compass-new-york,446,Red Compass,4.5,"[Category(name='Mediterranean', alias='mediterranean'), Category(name='Modern European', alias='modern_european'), Category(name='Wine Bars', alias='wine_bars')]"
gabriel-kreuther-new-york,626,Gabriel Kreuther,4.5,"[Category(name='Bars', alias='bars'), Category(name='French', alias='french')]"
charles-hansons-169-soul-jazz-oyster-bar-new-york,243,Charles Hanson's 169 Soul Jazz Oyster Bar,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Dive Bars', alias='divebars')]"
waterfront-ale-house-new-york,336,Waterfront Ale House,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican')]"
revision-lounge-and-gallery-new-york,188,Revision Lounge & Gallery,4.0,"[Category(name='Lounges', alias='lounges')]"
daddy-o-new-york,373,Daddy-O,3.5,"[Category(name='Bars', alias='bars')]"
nearys-new-york,188,Neary's,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Pubs', alias='pubs')]"
the-biergarten-at-the-standard-high-line-new-york,363,"The Biergarten at The Standard, High Line",3.5,"[Category(name='Bars', alias='bars'), Category(name='German', alias='german'), Category(name='Pretzels', alias='pretzels')]"
the-coliseum-new-york,358,The Coliseum,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Irish', alias='irish')]"
coogans-new-york,246,Coogan's,3.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Irish', alias='irish'), Category(name='Bars', alias='bars')]"
ugly-kitchen-new-york,394,Ugly Kitchen,4.0,"[Category(name='Bars', alias='bars'), Category(name='Asian Fusion', alias='asianfusion'), Category(name='Filipino', alias='filipino')]"
southwest-porch-new-york,631,Southwest Porch,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Bars', alias='bars')]"
standings-new-york,490,Standings,4.0,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='Pubs', alias='pubs')]"
tuttles-new-york,172,Tuttles,3.5,"[Category(name='Bars', alias='bars'), Category(name='Seafood', alias='seafood')]"
vbar-st-marks-new-york-17,392,Vbar St Marks,3.5,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='American (New)', alias='newamerican')]"
p-j-clarkes-new-york-3,426,P.J. Clarke's,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Pubs', alias='pubs'), Category(name='Burgers', alias='burgers')]"
jack-doyles-bar-and-restaurant-new-york,936,Jack Doyle's Bar & Restaurant,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish')]"
fraunces-tavern-new-york-6,200,Fraunces Tavern,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Bars', alias='bars')]"
pipers-kilt-of-inwood-new-york,212,Piper's Kilt of Inwood,4.0,"[Category(name='Karaoke', alias='karaoke'), Category(name='Burgers', alias='burgers'), Category(name='Irish Pub', alias='irish_pubs')]"
connollys-pub-and-restaurant-new-york-5,481,Connolly's Pub & Restaurant,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Pubs', alias='pubs'), Category(name='Sandwiches', alias='sandwiches')]"
jacques-1534-new-york,455,Jacques 1534,3.5,"[Category(name='Gastropubs', alias='gastropubs'), Category(name='Lounges', alias='lounges'), Category(name='French', alias='french')]"
stout-nyc-grand-central-new-york,359,Stout NYC Grand Central,3.5,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='Irish', alias='irish'), Category(name='Irish Pub', alias='irish_pubs')]"
the-australian-new-york-3,547,The Australian,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Australian', alias='australian'), Category(name='Sports Bars', alias='sportsbars')]"
vin-sur-vingt-new-york-3,538,Vin Sur Vingt,4.0,"[Category(name='French', alias='french'), Category(name='Wine Bars', alias='wine_bars')]"
whiskey-town-new-york,390,Whiskey Town,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Whiskey Bars', alias='whiskeybars')]"
blondies-sports-new-york,224,Blondies Sports,3.5,"[Category(name='Sports Bars', alias='sportsbars')]"
petes-tavern-new-york,553,Pete's Tavern,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican')]"
brass-monkey-new-york,322,Brass Monkey,3.0,"[Category(name='Bars', alias='bars')]"
blind-barber-new-york,259,Blind Barber,3.5,"[Category(name='Barbers', alias='barbers'), Category(name='Cocktail Bars', alias='cocktailbars')]"
pocion-new-york,262,Pocion,5.0,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Vegan', alias='vegan'), Category(name='Lounges', alias='lounges')]"
the-liquor-cabinet-at-the-gregory-hotel-new-york,944,The Liquor Cabinet at The Gregory Hotel,4.5,"[Category(name='Lounges', alias='lounges')]"
vin-sur-vingt-new-york-5,157,Vin Sur Vingt,4.5,"[Category(name='Wine Bars', alias='wine_bars')]"
jin-ramen-new-york-3,231,Jin Ramen,4.0,"[Category(name='Ramen', alias='ramen'), Category(name='Cocktail Bars', alias='cocktailbars')]"
mayahuel-new-york,416,Mayahuel,4.0,"[Category(name='Mexican', alias='mexican'), Category(name='Cocktail Bars', alias='cocktailbars')]"
baker-and-co-new-york,455,Baker & Co,4.0,"[Category(name='Italian', alias='italian'), Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Wine Bars', alias='wine_bars')]"
ck14-the-crooked-knife-new-york-2,433,CK14  The Crooked Knife,4.0,"[Category(name='Bars', alias='bars'), Category(name='Gastropubs', alias='gastropubs'), Category(name='American (New)', alias='newamerican')]"
